obs_min,obs_max,mean,variance,status
9.95685363908969, 35.9339194159818, 22.945386527535746, 123.12566123613375, FUNCTIONAL
8.97533368376664, 30.4712943523822, 19.72331401807442, 68.7157406894279, DEGRADED
0.484243279582171, 0.514499998122454, 0.4993716388523125, 0.0001271553931463075, DEGRADED
22.6241964065849, 47.046607199767, 34.835401803175955, 118.42933190744911, FUNCTIONAL
2.1679233358109, 2.23428377470931, 2.2011035552601053, 0.0006116343274579334, DEGRADED
8.01384790027245, 34.9605950694067, 21.487221484839576, 135.87741499509852, FUNCTIONAL
8.19907351249242, 32.5652345733422, 20.38215404291731, 137.75929258716616, FUNCTIONAL
7.63631254112104, 31.5789783618832, 19.60764545150212, 95.18154524902047, DEGRADED
14.9428165957092, 38.3122928329274, 26.6275547143183, 108.51367281513427, FUNCTIONAL
8.02825948456153, 45.4958450891109, 26.762052286836216, 258.53085449880905, FUNCTIONAL
14.0093514145744, 65.1095148510874, 39.5594331328309, 642.7758915861834, FUNCTIONAL
12.3340896519925, 35.0398956524956, 23.68699265224405, 95.61090073396988, FUNCTIONAL
5.55623396804441, 34.0945756809966, 19.825404824520504, 183.57345951890684, DEGRADED
6.89365782938549, 31.7953832118009, 19.344520520593196, 145.60086424604316, DEGRADED
7.63631254112104, 31.5789783618832, 19.60764545150212, 95.18154524902047, DEGRADED
5.23519223558765, 28.1275066811952, 16.681349458391423, 81.23610353033911, DEGRADED
0.088255511612537, 0.093769934397699, 0.09101272300511801, 4.22368240339195e-06, DEGRADED
12.920371332215, 38.1790003951386, 25.5496858636768, 113.31485422117109, FUNCTIONAL
1.25058583552564, 1.40016238864525, 1.325374112085445, 0.0031640818688347307, DEGRADED
7.60049729843006, 31.1634724107502, 19.38198485459013, 125.90417833235493, DEGRADED
7.60049729843006, 31.1634724107502, 19.38198485459013, 125.90417833235493, DEGRADED
4.91904772243685, 30.4662774622344, 17.692662592335626, 119.52815898728325, DEGRADED
8.28122359049269, 31.5266660265585, 19.903944808525594, 99.10648663288097, DEGRADED
6.58227848101266, 32.2706630418353, 19.426470761423978, 141.8997832084249, DEGRADED
7.0383685948641, 32.9142326587952, 19.97630062682965, 164.82515238003384, DEGRADED
7.83832050587554, 31.0853208442507, 19.46182067506312, 130.47592397953107, DEGRADED
8.97533368376664, 30.4712943523822, 19.72331401807442, 68.7157406894279, DEGRADED
6.58227848101266, 32.2706630418353, 19.426470761423978, 141.8997832084249, DEGRADED
1.13142014800417, 1.27882232976379, 1.2051212388839798, 0.0030183650671962697, DEGRADED
8.27520980578458, 30.2779904113182, 19.276600108551392, 118.92696024144057, DEGRADED
8.73440285204991, 33.18282300168, 20.958612926864955, 103.56145315589086, FUNCTIONAL
0.302795473396784, 0.40181412716241, 0.352304800279597, 0.0013633738083410358, DEGRADED
11.6848586621886, 35.0669647509458, 23.3759117065672, 80.49636628231886, FUNCTIONAL
6.25897215044502, 31.9955389604765, 19.12725555546076, 100.76169312917565, DEGRADED
6.46044582533348, 33.109963584876, 19.78520470510474, 172.35536209239348, DEGRADED
11.6215477167077, 42.0440697155879, 26.832808716147802, 222.0876115295772, FUNCTIONAL
7.63631254112104, 31.5789783618832, 19.60764545150212, 95.18154524902047, DEGRADED
7.72297401305088, 37.3036851832368, 22.51332959814384, 158.6583207334156, FUNCTIONAL
11.6988224548315, 46.4958619878466, 29.09734222133905, 283.5776442514213, FUNCTIONAL
6.46044582533348, 33.109963584876, 19.78520470510474, 172.35536209239348, DEGRADED
0.132859165752109, 0.154960391240141, 0.143909778496125, 6.786602639342673e-05, DEGRADED
0.260506646909002, 0.294445628979462, 0.277476137944232, 0.00016001532108096553, DEGRADED
16.6406324584976, 39.0056703152689, 27.82315138688325, 86.8652400334224, FUNCTIONAL
6.82887881270003, 29.6661848915401, 18.247531852120066, 96.99215187521602, DEGRADED
7.81568970545349, 33.0799822556164, 20.447835980534947, 135.7448925204091, FUNCTIONAL
4.79158752866042, 45.6965012059448, 25.24404436730261, 307.279736011576, FUNCTIONAL
8.73440285204991, 33.18282300168, 20.958612926864955, 103.56145315589086, FUNCTIONAL
8.16142093210619, 30.3730581329752, 19.267239532540692, 117.23291685918214, DEGRADED
6.2558340476367, 37.9312350349876, 22.093534541312152, 179.56200160884111, FUNCTIONAL
9.71538748165511, 31.9680277373587, 20.841707609506905, 88.1402571366643, FUNCTIONAL
7.79495309816356, 30.666264958949, 19.23060902855628, 78.55098461223706, DEGRADED
7.57288905123611, 34.792263557537, 21.182576304386554, 123.44433971595868, FUNCTIONAL
6.67408231849404, 28.2618245296958, 17.467953424094922, 104.02497129685679, DEGRADED
10.0117318162989, 39.1646105877873, 24.5881712020431, 154.29105158288687, FUNCTIONAL
6.95243301587612, 29.3099639774838, 18.13119849667996, 90.06721493408335, DEGRADED
8.30653804930332, 39.2975820447852, 23.80206004704426, 176.0907324375028, FUNCTIONAL
5.96511703116993, 29.6935185331319, 17.829317782150916, 98.25299805288226, DEGRADED
9.45954720672603, 31.7767326852928, 20.618139946009414, 92.58962557844923, FUNCTIONAL
7.94036622913628, 31.1951732145861, 19.56776972186119, 114.24596757425641, DEGRADED
3.84424603174603, 43.3743977431353, 23.609321887440665, 286.5658628110451, FUNCTIONAL
5.55623396804441, 34.0945756809966, 19.825404824520504, 183.57345951890684, DEGRADED
17.6598570425945, 57.2115365474619, 37.4356967950282, 348.92704650593026, FUNCTIONAL
4.8332074181923, 34.8947644644641, 19.863985941328203, 166.90915404831458, DEGRADED
6.58227848101266, 32.2706630418353, 19.426470761423978, 141.8997832084249, DEGRADED
7.65421398152332, 33.4962374807516, 20.57522573113746, 148.2345953941654, FUNCTIONAL
4.79158752866042, 45.6965012059448, 25.24404436730261, 307.279736011576, FUNCTIONAL
6.61351277302944, 29.3453688956388, 17.97944083433412, 82.50638165312547, DEGRADED
6.42117088929287, 31.1022615240064, 18.761716206649634, 109.11247266737018, DEGRADED
8.19763513115185, 30.3331645942255, 19.265399862688675, 80.80356079406513, DEGRADED
3.09214221325373, 3.18679312226803, 3.13946766776088, 0.0012442937819086481, DEGRADED
6.82887881270003, 29.6661848915401, 18.247531852120066, 96.99215187521602, DEGRADED
7.22159783263947, 29.2380920648543, 18.229844948746884, 80.42105217226214, DEGRADED
24.2904370602194, 49.5949900739407, 36.94271356708005, 142.30855567164483, FUNCTIONAL
0.546159037202285, 0.562877042317312, 0.5545180397597984, 3.8818813760931395e-05, DEGRADED
12.1682297521402, 36.7218695558765, 24.44504965400835, 107.33560101899639, FUNCTIONAL
8.97533368376664, 30.4712943523822, 19.72331401807442, 68.7157406894279, DEGRADED
8.27520980578458, 30.2779904113182, 19.276600108551392, 118.92696024144057, DEGRADED
8.12728938864307, 31.7671822965952, 19.947235842619136, 94.73914057648224, DEGRADED
4.9198346174195, 5.07043144855579, 4.9951330329876455, 0.0031499598587558537, DEGRADED
2.99730456320625, 3.08905247838433, 3.0431785207952897, 0.00116913795896881, DEGRADED
12.7773480838901, 44.3944690583079, 28.585908571098997, 183.80544900635525, FUNCTIONAL
7.53097827491143, 31.0026498854917, 19.266814080201563, 127.46336755031216, DEGRADED
8.94506562521113, 33.1574620551818, 21.051263840196466, 89.2726366533894, FUNCTIONAL
9.45954720672603, 31.7767326852928, 20.618139946009414, 92.58962557844923, FUNCTIONAL
0.368407270392043, 0.399580982154915, 0.383994126273479, 0.0001325265394899217, DEGRADED
8.9030311608335, 39.6473289427496, 24.27518005179155, 170.77122649925357, FUNCTIONAL
6.46044582533348, 33.109963584876, 19.78520470510474, 172.35536209239348, DEGRADED
6.89655172413793, 34.4285278932635, 20.662539808700714, 115.1964717608847, FUNCTIONAL
8.16142093210619, 30.3730581329752, 19.267239532540692, 117.23291685918214, DEGRADED
8.97533368376664, 30.4712943523822, 19.72331401807442, 68.7157406894279, DEGRADED
7.83832050587554, 31.0853208442507, 19.46182067506312, 130.47592397953107, DEGRADED
6.58227848101266, 32.2706630418353, 19.426470761423978, 141.8997832084249, DEGRADED
12.2797057923975, 34.8978743715274, 23.58879008196245, 80.01040050455745, FUNCTIONAL
6.46044582533348, 33.109963584876, 19.78520470510474, 172.35536209239348, DEGRADED
5.96511703116993, 29.6935185331319, 17.829317782150916, 98.25299805288226, DEGRADED
7.79495309816356, 37.8595863690729, 22.82726973361823, 137.20220607783364, FUNCTIONAL
8.30653804930332, 39.2975820447852, 23.80206004704426, 176.0907324375028, FUNCTIONAL
9.44190781821408, 36.9742175543466, 23.208062686280343, 185.0071941729908, FUNCTIONAL
9.2836302121578, 32.6426493466548, 20.963139779406298, 119.10463405479271, FUNCTIONAL
7.74523133257333, 30.9157294247731, 19.330480378673215, 84.07665160390212, DEGRADED
8.28122359049269, 31.917276682289, 20.099250136390843, 122.82980222473346, FUNCTIONAL
11.2828227728735, 44.1868673502417, 27.7348450615576, 203.0017780405188, FUNCTIONAL
6.61351277302944, 29.3453688956388, 17.97944083433412, 82.50638165312547, DEGRADED
19.1256830868276, 40.6769331101234, 29.9013080984755, 81.00911665457076, FUNCTIONAL
8.72359963269054, 36.2724895225093, 22.49804457759992, 132.6304055075185, FUNCTIONAL
4.35121996295542, 4.48441141936696, 4.41781569116119, 0.0024639170797056947, DEGRADED
10.4084302250534, 35.561936974966, 22.9851836000097, 94.13293327463722, FUNCTIONAL
10.3449688771197, 36.7377715958904, 23.54137023650505, 149.82399867178626, FUNCTIONAL
3.84424603174603, 43.3743977431353, 23.609321887440665, 286.5658628110451, FUNCTIONAL
7.30151586996203, 34.1048686379299, 20.703192253945964, 132.38204156279846, FUNCTIONAL
0.42889499916428, 0.485394975079398, 0.457144987121839, 0.0003992217525207736, DEGRADED
8.12728938864307, 31.7671822965952, 19.947235842619136, 94.73914057648224, DEGRADED
6.67194434223532, 35.5779702310849, 21.12495728666011, 151.27251261297286, FUNCTIONAL
8.19763513115185, 30.3331645942255, 19.265399862688675, 80.80356079406513, DEGRADED
4.8332074181923, 34.8947644644641, 19.863985941328203, 166.90915404831458, DEGRADED
6.25897215044502, 31.9955389604765, 19.12725555546076, 100.76169312917565, DEGRADED
8.93135969021298, 31.1509029579451, 20.04113132407904, 86.79938374599874, FUNCTIONAL
8.73440285204991, 30.5433716957635, 19.638887273906704, 70.88210716350672, DEGRADED
5.72818063571564, 34.8378440520016, 20.28301234385862, 197.45058801284287, FUNCTIONAL
10.0138739846301, 34.4542676737414, 22.23407082918575, 138.8236961835678, FUNCTIONAL
8.16773743712336, 30.8483983933053, 19.50806791521433, 77.68077134802265, DEGRADED
9.05415616906072, 40.6868023495369, 24.870479259298808, 166.60527579418365, FUNCTIONAL
18.3964432878295, 63.4450407605261, 40.9207420241778, 377.38227103932553, FUNCTIONAL
8.19763513115185, 30.3331645942255, 19.265399862688675, 80.80356079406513, DEGRADED
13.20004748493, 36.5991952898654, 24.8996213873977, 96.64162175091992, FUNCTIONAL
8.12728938864307, 31.7671822965952, 19.947235842619136, 94.73914057648224, DEGRADED
6.61351277302944, 29.3453688956388, 17.97944083433412, 82.50638165312547, DEGRADED
9.06853219982792, 31.6458233520631, 20.35717777594551, 112.2739376842254, FUNCTIONAL
9.85138227828412, 33.6246299782694, 21.73800612827676, 133.06451854055948, FUNCTIONAL
9.2836302121578, 32.6426493466548, 20.963139779406298, 119.10463405479271, FUNCTIONAL
8.29052672522044, 39.1652988781695, 23.72791280169497, 214.03109036960115, FUNCTIONAL
7.70229525617084, 37.2634772751966, 22.48288626568372, 163.56305193092777, FUNCTIONAL
8.57885343264065, 38.6300372030905, 23.604445317865576, 208.71201050631808, FUNCTIONAL
6.40758659420518, 6.5383536794864, 6.47297013684579, 0.004275007648236463, DEGRADED
6.93506423526295, 35.2114284995809, 21.073246367421923, 185.31454308506557, FUNCTIONAL
7.33813017851612, 29.0611836362434, 18.199656907379758, 86.17763472608057, DEGRADED
1.93486794198239, 1.99409452242435, 1.96448123220337, 0.0004871993155498044, DEGRADED
0.519088517358311, 0.6666193881439, 0.5928539527511054, 0.003025762981050702, DEGRADED
9.74973815462716, 31.3511563938334, 20.55044727423028, 72.49331172462875, FUNCTIONAL
7.60972955533435, 32.6584208373843, 20.134075196359323, 104.31271098434635, FUNCTIONAL
16.6906264508236, 38.2128170918599, 27.45172177134175, 85.50534202716982, FUNCTIONAL
8.12728938864307, 31.7671822965952, 19.947235842619136, 94.73914057648224, DEGRADED
13.1973846526726, 38.0361380276168, 25.6167613401447, 136.18832306885108, FUNCTIONAL
14.2901886571714, 37.6956889106543, 25.992938783912848, 102.29736785575119, FUNCTIONAL
7.30151586996203, 34.1048686379299, 20.703192253945964, 132.38204156279846, FUNCTIONAL
19.1074950957264, 45.8041235334709, 32.45580931459865, 126.00450076552836, FUNCTIONAL
7.42584034215108, 29.3710992271238, 18.39846978463744, 87.94868945219109, DEGRADED
8.16773743712336, 30.8483983933053, 19.50806791521433, 77.68077134802265, DEGRADED
6.42117088929287, 31.1022615240064, 18.761716206649634, 109.11247266737018, DEGRADED
10.4894943292156, 35.0301399698886, 22.7598171495521, 136.60880173956573, FUNCTIONAL
12.7751572505511, 53.7896458171671, 33.2824015338591, 309.947011428245, FUNCTIONAL
8.28122359049269, 31.5266660265585, 19.903944808525594, 99.10648663288097, DEGRADED
8.92659860539914, 32.779147823283, 20.85287321434107, 130.30238952463841, FUNCTIONAL
7.70229525617084, 37.2634772751966, 22.48288626568372, 163.56305193092777, FUNCTIONAL
0.372146440607874, 0.383537895612431, 0.3778421681101525, 1.8023193712984987e-05, DEGRADED
7.30317932094484, 32.8996442116074, 20.101411766276122, 102.68076925170891, FUNCTIONAL
7.52719500000377, 31.4285081284725, 19.477851564238136, 104.37339256769722, DEGRADED
8.26696165840095, 30.9492656411778, 19.608113649789374, 89.22441986310643, DEGRADED
8.12728938864307, 31.7671822965952, 19.947235842619136, 94.73914057648224, DEGRADED
8.19763513115185, 30.3331645942255, 19.265399862688675, 80.80356079406513, DEGRADED
6.82887881270003, 29.6661848915401, 18.247531852120066, 96.99215187521602, DEGRADED
8.73440285204991, 30.5433716957635, 19.638887273906704, 70.88210716350672, DEGRADED
7.10764070819298, 30.3887365323776, 18.74818862028529, 90.09870637209988, DEGRADED
10.3290541612028, 37.9941723237991, 24.161613242500948, 142.4262733133595, FUNCTIONAL
0.323533043940987, 0.382060962603396, 0.3527970032721915, 0.0004811144672294119, DEGRADED
6.02057517523774, 43.8487598485996, 24.93466751191867, 330.67973857485663, FUNCTIONAL
8.73551166253539, 32.4151614174585, 20.575336539996947, 104.8763706759408, FUNCTIONAL
8.72359963269054, 36.2724895225093, 22.49804457759992, 132.6304055075185, FUNCTIONAL
8.37942014618421, 30.6086806666744, 19.494050406429302, 109.64872192533231, DEGRADED
6.58227848101266, 32.2706630418353, 19.426470761423978, 141.8997832084249, DEGRADED
7.09729665572063, 31.8758921707477, 19.486594413234165, 106.93588601632015, DEGRADED
